date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL,ce_sell_exp,pe_sell_exp,ce_buy_exp,pe_buy_exp,tt_exp,net_PnL
23-04-25,7,24227.45,24250,81.95,65.5,61.45,83.95,153.75,68.75,StopLoss,23-04-25 11:48,23-04-25 11:52,24-04-25,Wednesday,1,-1955,9.98765625,7.9828125,2.5348125,3.4629375,23.96821875,129.7817813
23-04-25,8,24212.45,24200,88.75,55.75,118.4,30.5,-330,-415,StopLoss,23-04-25 11:57,23-04-25 13:43,24-04-25,Wednesday,1,-2370,10.81640625,6.79453125,4.884,1.258125,23.7530625,-353.7530625
23-04-25,9,24274,24250,79.05,48.75,102,39.1,-997.5,-1082.5,StopLoss,23-04-25 13:48,23-04-25 14:03,24-04-25,Wednesday,1,-3452.5,9.63421875,5.94140625,4.2075,1.612875,21.396,-1018.896
23-04-25,10,24300.45,24300,71.15,62.5,66.5,61.9,393.75,308.75,Exit,23-04-25 14:08,23-04-25 15:20,24-04-25,Wednesday,1,-3143.75,8.67140625,7.6171875,2.743125,2.553375,21.58509375,372.1649063
24-04-25,0,24273.75,24250,74.7,21.3,63.75,26.7,416.25,331.25,StopLoss,24-04-25 9:20,24-04-25 9:25,24-04-25,Thursday,0,331.25,9.1040625,2.5959375,2.6296875,1.101375,15.4310625,400.8189375
24-04-25,1,24261.7,24250,43.55,30.7,55.95,23.85,-416.25,-501.25,StopLoss,24-04-25 9:30,24-04-25 9:32,24-04-25,Thursday,0,-170,5.30765625,3.7415625,2.3079375,0.9838125,12.34096875,-428.5909688
24-04-25,2,24256.5,24250,89.7,17.65,48.9,33.4,1878.75,1793.75,StopLoss,24-04-25 9:37,24-04-25 9:40,24-04-25,Thursday,0,1623.75,10.9321875,2.15109375,2.017125,1.37775,16.47815625,1862.271844
24-04-25,3,24267.15,24250,47.4,30.7,37.35,40.3,33.75,-51.25,StopLoss,24-04-25 9:45,24-04-25 9:46,24-04-25,Thursday,0,1572.5,5.776875,3.7415625,1.5406875,1.662375,12.7215,21.0285
24-04-25,4,24243.05,24250,42.6,32,59.55,25.1,-753.75,-838.75,StopLoss,24-04-25 9:51,24-04-25 9:54,24-04-25,Thursday,0,733.75,5.191875,3.9,2.4564375,1.035375,12.5836875,-766.3336875
24-04-25,5,24287.7,24300,29.15,58.4,38.7,36.15,952.5,867.5,StopLoss,24-04-25 9:59,24-04-25 10:25,24-04-25,Thursday,0,1601.25,3.55265625,7.1175,1.596375,1.4911875,13.75771875,938.7422813
24-04-25,6,24312.75,24300,26.15,45.4,9.85,62.4,-52.5,-137.5,StopLoss,24-04-25 10:30,24-04-25 11:27,24-04-25,Thursday,0,1463.75,3.18703125,5.533125,0.4063125,2.574,11.70046875,-64.20046875
24-04-25,7,24257.5,24250,18.15,18.95,9,6.25,1638.75,1553.75,TakeProfit,24-04-25 11:32,24-04-25 13:31,24-04-25,Thursday,0,3017.5,2.21203125,2.30953125,0.37125,0.2578125,5.150625,1633.599375
24-04-25,0,24273.75,24250,244.9,152.7,194.4,193.3,742.5,657.5,StopLoss,24-04-25 9:20,24-04-25 14:53,30-04-25,Thursday,0,3675,29.8471875,18.6103125,8.019,7.973625,64.450125,678.049875
24-04-25,1,24225.3,24250,195.8,191.9,209.25,183.45,-375,-460,Exit,24-04-25 14:58,24-04-25 15:20,30-04-25,Thursday,0,3215,23.863125,23.3878125,8.6315625,7.5673125,63.4498125,-438.4498125
25-04-25,0,24313.15,24300,205.75,160,159.35,200.4,450,365,StopLoss,25-04-25 9:20,25-04-25 9:41,30-04-25,Friday,4,365,25.07578125,19.5,6.5731875,8.2665,59.41546875,390.5845313
25-04-25,1,24213.5,24200,197.55,178.6,148.9,233.6,-476.25,-561.25,StopLoss,25-04-25 9:46,25-04-25 9:57,30-04-25,Friday,4,-196.25,24.07640625,21.766875,6.142125,9.636,61.62140625,-537.8714063
25-04-25,2,24079.8,24100,176.25,228.5,98.1,287.8,1413.75,1328.75,StopLoss,25-04-25 10:02,25-04-25 11:23,30-04-25,Friday,4,1132.5,21.48046875,27.8484375,4.046625,11.87175,65.24728125,1348.502719
25-04-25,3,23882.65,23900,199.85,167.15,260.9,122.1,-1200,-1285,StopLoss,25-04-25 11:28,25-04-25 12:58,30-04-25,Friday,4,-152.5,24.35671875,20.37140625,10.762125,5.036625,60.526875,-1260.526875
25-04-25,4,24027.15,24050,170.4,184.9,215.55,155.05,-1147.5,-1232.5,StopLoss,25-04-25 13:03,25-04-25 13:47,30-04-25,Friday,4,-1385,20.7675,22.5346875,8.8914375,6.3958125,58.5894375,-1206.089438
25-04-25,5,24092.1,24100,198.25,167.5,138,210.35,1305,1220,StopLoss,25-04-25 13:52,25-04-25 15:20,30-04-25,Friday,4,-165,24.16171875,20.4140625,5.6925,8.6769375,58.94521875,1246.054781
28-04-25,0,24100.5,24100,143.5,133.6,180.4,90.25,483.75,398.75,StopLoss,28-04-25 9:20,28-04-25 9:33,30-04-25,Monday,3,398.75,17.4890625,16.2825,7.4415,3.7228125,44.935875,438.814125
28-04-25,1,24159.25,24150,185.95,85.9,143.75,110.8,1297.5,1212.5,StopLoss,28-04-25 9:38,28-04-25 9:53,30-04-25,Monday,3,1611.25,22.66265625,10.4690625,5.9296875,4.5705,43.63190625,1253.868094
28-04-25,2,24176.3,24200,141.8,106.55,183.75,74.65,-753.75,-838.75,StopLoss,28-04-25 9:58,28-04-25 10:52,30-04-25,Monday,3,772.5,17.281875,12.98578125,7.5796875,3.0793125,40.92665625,-794.6766563
28-04-25,3,24282.65,24300,112.25,116.75,82.4,149.6,-225,-310,StopLoss,28-04-25 10:57,28-04-25 11:16,30-04-25,Monday,3,462.5,13.68046875,14.22890625,3.399,6.171,37.479375,-262.479375
28-04-25,4,24215.75,24200,148.5,90.4,196.3,67.8,-1890,-1975,StopLoss,28-04-25 11:21,28-04-25 12:15,30-04-25,Monday,3,-1512.5,18.0984375,11.0175,8.097375,2.79675,40.0100625,-1930.010063
28-04-25,5,24301.55,24300,140.15,90.3,109.6,114.9,446.25,361.25,StopLoss,28-04-25 12:20,28-04-25 14:40,30-04-25,Monday,3,-1151.25,17.08078125,11.0053125,4.521,4.739625,37.34671875,408.9032813
28-04-25,6,24274.2,24250,139.2,94.7,165.3,68.5,7.5,-77.5,Exit,28-04-25 14:45,28-04-25 15:20,30-04-25,Monday,3,-1228.75,16.965,11.5415625,6.818625,2.825625,38.1508125,-30.6508125
29-04-25,0,24432.5,24450,74.45,95.8,52.5,132.75,-1125,-1210,StopLoss,29-04-25 9:20,29-04-25 9:39,30-04-25,Tuesday,2,-1210,9.07359375,11.675625,2.165625,5.4759375,28.39078125,-1153.390781
29-04-25,1,24369.45,24350,78.65,109.85,99.9,75.2,1005,920,StopLoss,29-04-25 9:44,29-04-25 9:56,30-04-25,Tuesday,2,-290,9.58546875,13.38796875,4.120875,3.102,30.1963125,974.8036875
29-04-25,2,24371.65,24350,102.2,67.55,82.45,86.1,90,5,StopLoss,29-04-25 10:01,29-04-25 10:06,30-04-25,Tuesday,2,-285,12.455625,8.23265625,3.4010625,3.551625,27.64096875,62.35903125
29-04-25,3,24346.65,24350,81.15,85,51,106.4,656.25,571.25,StopLoss,29-04-25 10:11,29-04-25 12:00,30-04-25,Tuesday,2,286.25,9.89015625,10.359375,2.10375,4.389,26.74228125,629.5077188
29-04-25,4,24306.05,24300,80.45,65.7,65.9,47.3,2471.25,2386.25,Exit,29-04-25 12:05,29-04-25 15:20,30-04-25,Tuesday,2,2672.5,9.80484375,8.0071875,2.718375,1.951125,22.48153125,2448.768469
30-04-25,0,24318.65,24300,42.55,32.3,23.85,40.4,795,710,StopLoss,30-04-25 9:20,30-04-25 9:26,30-04-25,Wednesday,1,710,5.18578125,3.9365625,0.9838125,1.6665,11.77265625,783.2273438
30-04-25,1,24282,24300,47.95,20.55,64.25,16.95,-952.5,-1037.5,StopLoss,30-04-25 9:31,30-04-25 9:36,30-04-25,Wednesday,1,-327.5,5.84390625,2.50453125,2.6503125,0.6991875,11.6979375,-964.1979375
30-04-25,2,24347.4,24350,30.95,33.6,46.5,22.55,-337.5,-422.5,StopLoss,30-04-25 9:41,30-04-25 9:49,30-04-25,Wednesday,1,-750,3.77203125,4.095,1.918125,0.9301875,10.71534375,-348.2153438
30-04-25,3,24380.45,24400,28.1,48.55,12.1,65.8,-93.75,-178.75,StopLoss,30-04-25 9:54,30-04-25 10:11,30-04-25,Wednesday,1,-928.75,3.4246875,5.91703125,0.499125,2.71425,12.55509375,-106.3050938
30-04-25,4,24350.95,24350,21.7,25.95,13.5,41.6,-558.75,-643.75,StopLoss,30-04-25 10:16,30-04-25 10:30,30-04-25,Wednesday,1,-1572.5,2.6446875,3.16265625,0.556875,1.716,8.08021875,-566.8302188
30-04-25,5,24323.25,24300,29.15,23.1,24.1,33.2,-378.75,-463.75,StopLoss,30-04-25 10:35,30-04-25 10:36,30-04-25,Wednesday,1,-2036.25,3.55265625,2.8153125,0.994125,1.3695,8.73159375,-387.4815938
30-04-25,6,24291.8,24300,30.7,19.15,39.75,16.65,-491.25,-576.25,StopLoss,30-04-25 10:41,30-04-25 10:55,30-04-25,Wednesday,1,-2612.5,3.7415625,2.33390625,1.6396875,0.6868125,8.40196875,-499.6519688
30-04-25,7,24331.35,24350,21.3,29.2,18.5,38.35,-476.25,-561.25,StopLoss,30-04-25 11:00,30-04-25 11:09,30-04-25,Wednesday,1,-3173.75,2.5959375,3.55875,0.763125,1.5819375,8.49975,-484.74975
30-04-25,8,24332.65,24350,19.05,34.05,45.15,25,-1278.75,-1363.75,StopLoss,30-04-25 11:14,30-04-25 11:18,30-04-25,Wednesday,1,-4537.5,2.32171875,4.14984375,1.8624375,1.03125,9.36525,-1288.11525
30-04-25,9,24365.35,24350,20.45,29.7,16.9,42.55,-697.5,-782.5,StopLoss,30-04-25 11:23,30-04-25 11:46,30-04-25,Wednesday,1,-5320,2.49234375,3.6196875,0.697125,1.7551875,8.56434375,-706.0643438
30-04-25,10,24316.2,24300,54.75,12.4,71.4,10.8,-1128.75,-1213.75,StopLoss,30-04-25 11:51,30-04-25 12:03,30-04-25,Wednesday,1,-6533.75,6.67265625,1.51125,2.94525,0.4455,11.57465625,-1140.324656
02-05-25,0,24418.75,24400,227.25,178.2,295,122.3,-888.75,-973.75,StopLoss,02-05-25 9:20,02-05-25 9:30,08-05-25,Friday,4,-973.75,27.69609375,21.718125,12.16875,5.044875,66.62784375,-955.3778438
02-05-25,1,24518.55,24500,228.1,156,158.35,202.2,1766.25,1681.25,StopLoss,02-05-25 9:35,02-05-25 10:54,08-05-25,Friday,4,707.5,27.7996875,19.0125,6.5319375,8.34075,61.684875,1704.565125
02-05-25,2,24427.4,24450,185.15,181,149.4,230.8,-1053.75,-1138.75,StopLoss,02-05-25 10:59,02-05-25 11:31,08-05-25,Friday,4,-431.25,22.56515625,22.059375,6.16275,9.5205,60.30778125,-1114.057781
02-05-25,3,24358.65,24350,194.65,188.8,148.3,246.8,-873.75,-958.75,StopLoss,02-05-25 11:36,02-05-25 12:28,08-05-25,Friday,4,-1390,23.72296875,23.01,6.117375,10.1805,63.03084375,-936.7808438
02-05-25,4,24250.35,24250,203.7,192.4,256.05,132.95,532.5,447.5,StopLoss,02-05-25 12:33,02-05-25 13:25,08-05-25,Friday,4,-942.5,24.8259375,23.44875,10.5620625,5.4841875,64.3209375,468.1790625
02-05-25,5,24358.15,24350,212.55,155,155.75,200.6,840,755,StopLoss,02-05-25 13:30,02-05-25 14:28,08-05-25,Friday,4,-187.5,25.90453125,18.890625,6.4246875,8.27475,59.49459375,780.5054063
02-05-25,6,24320,24300,171.85,190.2,220.4,140.6,78.75,-6.25,StopLoss,02-05-25 14:33,02-05-25 14:56,08-05-25,Friday,4,-193.75,20.94421875,23.180625,9.0915,5.79975,59.01609375,19.73390625
02-05-25,7,24373.85,24350,181.15,160.15,148.65,191.55,82.5,-2.5,Exit,02-05-25 15:01,02-05-25 15:20,08-05-25,Friday,4,-196.25,22.07765625,19.51828125,6.1318125,7.9014375,55.6291875,26.8708125
05-05-25,0,24446.3,24450,130.5,146.2,163.2,104.65,663.75,578.75,StopLoss,05-05-25 9:20,05-05-25 9:56,08-05-25,Monday,3,578.75,15.9046875,17.818125,6.732,4.3168125,44.771625,618.978375
05-05-25,1,24493.9,24500,135.8,123.3,84.85,120.5,4031.25,3946.25,Exit,05-05-25 10:01,05-05-25 15:20,08-05-25,Monday,3,4525,16.550625,15.0271875,3.5000625,4.970625,40.0485,3991.2015
06-05-25,0,24438.75,24450,89.85,103.3,34.05,140.6,1387.5,1302.5,StopLoss,06-05-25 9:20,06-05-25 15:15,08-05-25,Tuesday,2,1302.5,10.95046875,12.5896875,1.4045625,5.79975,30.74446875,1356.755531
06-05-25,1,24371.45,24350,72.25,85.9,72.25,85.9,0,-85,Exit,06-05-25 15:20,06-05-25 15:20,08-05-25,Tuesday,2,1217.5,8.80546875,10.4690625,2.9803125,3.543375,25.79821875,-25.79821875
07-05-25,0,24379.25,24400,74.55,112.7,96,90.35,67.5,-17.5,StopLoss,07-05-25 9:20,07-05-25 9:28,08-05-25,Wednesday,1,-17.5,9.08578125,13.7353125,3.96,3.7269375,30.50803125,36.99196875
07-05-25,1,24424.95,24400,109.7,81.85,72,102.35,1290,1205,StopLoss,07-05-25 9:33,07-05-25 9:46,08-05-25,Wednesday,1,1187.5,13.3696875,9.97546875,2.97,4.2219375,30.53709375,1259.462906
07-05-25,2,24368.5,24350,79.25,92.65,107.3,52.6,900,815,StopLoss,07-05-25 9:51,07-05-25 11:25,08-05-25,Wednesday,1,2002.5,9.65859375,11.29171875,4.426125,2.16975,27.5461875,872.4538125
07-05-25,3,24414.45,24400,79.7,70.5,48,89.65,941.25,856.25,StopLoss,07-05-25 11:30,07-05-25 11:49,08-05-25,Wednesday,1,2858.75,9.7134375,8.5921875,1.98,3.6980625,23.9836875,917.2663125
07-05-25,4,24370.25,24350,65.2,71.9,82.65,51.45,225,140,StopLoss,07-05-25 11:54,07-05-25 12:50,08-05-25,Wednesday,1,2998.75,7.94625,8.7628125,3.4093125,2.1223125,22.2406875,202.7593125
07-05-25,5,24395.15,24400,52.15,77,33.45,97.4,-127.5,-212.5,StopLoss,07-05-25 12:55,07-05-25 13:46,08-05-25,Wednesday,1,2786.25,6.35578125,9.384375,1.3798125,4.01775,21.13771875,-148.6377188
07-05-25,6,24347.75,24350,58.3,61.75,76.75,53.9,-795,-880,StopLoss,07-05-25 13:51,07-05-25 14:07,08-05-25,Wednesday,1,1906.25,7.1053125,7.52578125,3.1659375,2.223375,20.02040625,-815.0204063
07-05-25,7,24399,24400,60.25,75.65,37.65,96.4,138.75,53.75,StopLoss,07-05-25 14:12,07-05-25 14:22,08-05-25,Wednesday,1,1960,7.34296875,9.21984375,1.5530625,3.9765,22.092375,116.657625
07-05-25,8,24372.25,24350,68.6,57.7,88.2,52.7,-1095,-1180,StopLoss,07-05-25 14:27,07-05-25 14:33,08-05-25,Wednesday,1,780,8.360625,7.0321875,3.63825,2.173875,21.2049375,-1116.204938
07-05-25,9,24410.75,24400,58.2,74.65,43.15,78.45,843.75,758.75,Exit,07-05-25 14:38,07-05-25 15:20,08-05-25,Wednesday,1,1538.75,7.093125,9.09796875,1.7799375,3.2360625,21.20709375,822.5429063
08-05-25,0,24397.35,24400,26.75,43.65,10.2,14.55,3423.75,3338.75,TakeProfit,08-05-25 9:20,08-05-25 11:49,08-05-25,Thursday,0,3338.75,3.26015625,5.31984375,0.42075,0.6001875,9.6009375,3414.149063
09-05-25,0,24136.9,24150,252.35,275.1,158.8,345,1773.75,1688.75,StopLoss,09-05-25 9:20,09-05-25 10:02,15-05-25,Friday,4,1688.75,30.75515625,33.5278125,6.5505,14.23125,85.06471875,1688.685281
09-05-25,1,23984.45,24000,242.4,275,305.8,228.7,-1282.5,-1367.5,StopLoss,09-05-25 10:07,09-05-25 10:16,15-05-25,Friday,4,321.25,29.5425,33.515625,12.61425,9.433875,85.10625,-1367.60625
09-05-25,2,24086.75,24100,228.2,274.5,175.4,283.65,3273.75,3188.75,Exit,09-05-25 10:21,09-05-25 15:20,15-05-25,Friday,4,3510,27.811875,33.4546875,7.23525,11.7005625,80.202375,3193.547625
12-05-25,0,24579.25,24600,140,158.75,181,129.35,-870,-955,StopLoss,12-05-25 9:20,12-05-25 9:51,15-05-25,Monday,3,-955,17.0625,19.34765625,7.46625,5.3356875,49.21209375,-919.2120938
12-05-25,1,24643.8,24650,199.5,143.6,275.3,133.25,-4908.75,-4993.75,StopLoss,12-05-25 9:56,12-05-25 12:31,15-05-25,Monday,3,-5948.75,24.3140625,17.50125,11.356125,5.4965625,58.668,-4967.418
12-05-25,2,24766.75,24750,219.6,171.7,274.6,161.55,-3363.75,-3448.75,StopLoss,12-05-25 12:36,12-05-25 14:12,15-05-25,Monday,3,-9397.5,26.76375,20.9259375,11.32725,6.6639375,65.680875,-3429.430875
12-05-25,3,24850.8,24850,261.45,187.9,265.25,147.2,2767.5,2682.5,Exit,12-05-25 14:17,12-05-25 15:20,15-05-25,Monday,3,-6715,31.86421875,22.9003125,10.9415625,6.072,71.77809375,2695.721906
13-05-25,0,24846.05,24850,186.7,203.95,122.7,279.7,-881.25,-966.25,StopLoss,13-05-25 9:20,13-05-25 9:31,15-05-25,Tuesday,2,-966.25,22.7540625,24.85640625,5.061375,11.537625,64.20946875,-945.4594688
13-05-25,1,24696.65,24700,238.8,150.8,185.9,203.35,26.25,-58.75,StopLoss,13-05-25 9:36,13-05-25 9:49,15-05-25,Tuesday,2,-1025,29.10375,18.37875,7.668375,8.3881875,63.5390625,-37.2890625
13-05-25,2,24692.3,24700,209.65,182.65,179,229.9,-1245,-1330,StopLoss,13-05-25 9:54,13-05-25 10:29,15-05-25,Tuesday,2,-2355,25.55109375,22.26046875,7.38375,9.483375,64.6786875,-1309.678688
13-05-25,3,24660.55,24650,200.7,206,256.3,155.3,-367.5,-452.5,StopLoss,13-05-25 10:34,13-05-25 10:59,15-05-25,Tuesday,2,-2807.5,24.4603125,25.10625,10.572375,6.406125,66.5450625,-434.0450625
13-05-25,4,24759.05,24750,223.75,180,168.75,232.8,165,80,StopLoss,13-05-25 11:04,13-05-25 11:12,15-05-25,Tuesday,2,-2727.5,27.26953125,21.9375,6.9609375,9.603,65.77096875,99.22903125
13-05-25,5,24709.75,24700,221.3,175.55,143.4,229,1833.75,1748.75,StopLoss,13-05-25 11:17,13-05-25 12:54,15-05-25,Tuesday,2,-978.75,26.9709375,21.39515625,5.91525,9.44625,63.72759375,1770.022406
13-05-25,6,24614.95,24600,180.7,184.65,130.3,152.5,6191.25,6106.25,Exit,13-05-25 12:59,13-05-25 15:20,15-05-25,Tuesday,2,5127.5,22.0228125,22.50421875,5.374875,6.290625,56.19253125,6135.057469
14-05-25,0,24697,24700,115.5,141.55,51.35,177.05,2148.75,2063.75,StopLoss,14-05-25 9:20,14-05-25 12:49,15-05-25,Wednesday,1,2063.75,14.0765625,17.25140625,2.1181875,7.3033125,40.74946875,2108.000531
14-05-25,1,24602.8,24600,73.85,134.9,101.2,101.2,476.25,391.25,StopLoss,14-05-25 12:54,14-05-25 13:03,15-05-25,Wednesday,1,2455,9.00046875,16.4409375,4.1745,4.1745,33.79040625,442.4595938
14-05-25,2,24631.9,24650,75.85,127.9,95.9,104.15,277.5,192.5,StopLoss,14-05-25 13:08,14-05-25 13:25,15-05-25,Wednesday,1,2647.5,9.24421875,15.5878125,3.955875,4.2961875,33.08409375,244.4159063
14-05-25,3,24660.85,24650,83.8,117.95,57.45,148.3,-300,-385,StopLoss,14-05-25 13:30,14-05-25 14:31,15-05-25,Wednesday,1,2262.5,10.213125,14.37515625,2.3698125,6.117375,33.07546875,-333.0754688
14-05-25,4,24594.25,24600,80.45,100.3,105.9,76.45,-120,-205,StopLoss,14-05-25 14:36,14-05-25 14:41,15-05-25,Wednesday,1,2057.5,9.80484375,12.2240625,4.368375,3.1535625,29.55084375,-149.5508438
14-05-25,5,24647.5,24650,79.3,108.25,83.5,99.35,352.5,267.5,Exit,14-05-25 14:46,14-05-25 15:20,15-05-25,Wednesday,1,2325,9.6646875,13.19296875,3.444375,4.0981875,30.40021875,322.0997813
15-05-25,0,24596.1,24600,70.2,88.45,40.35,114.15,311.25,226.25,StopLoss,15-05-25 9:20,15-05-25 9:44,15-05-25,Thursday,0,226.25,8.555625,10.77984375,1.6644375,4.7086875,25.70859375,285.5414063
15-05-25,1,24546.9,24550,66.8,88.55,86.45,80.2,-847.5,-932.5,StopLoss,15-05-25 9:49,15-05-25 9:53,15-05-25,Thursday,0,-706.25,8.14125,10.79203125,3.5660625,3.30825,25.80759375,-873.3075938
15-05-25,2,24572.55,24550,79,99.55,119.8,73.7,-1121.25,-1206.25,StopLoss,15-05-25 9:58,15-05-25 10:31,15-05-25,Thursday,0,-1912.5,9.628125,12.13265625,4.94175,3.040125,29.74265625,-1150.992656
15-05-25,3,24608.25,24600,109,81.6,186,50.35,-3431.25,-3516.25,StopLoss,15-05-25 10:36,15-05-25 10:39,15-05-25,Thursday,0,-5428.75,13.284375,9.945,7.6725,2.0769375,32.9788125,-3464.228813
15-05-25,4,24738.85,24750,106.85,116,62.5,149.9,783.75,698.75,StopLoss,15-05-25 10:44,15-05-25 11:08,15-05-25,Thursday,0,-4730,13.02234375,14.1375,2.578125,6.183375,35.92134375,747.8286563
15-05-25,5,24679.35,24700,48.85,162.6,78,120.3,986.25,901.25,StopLoss,15-05-25 11:13,15-05-25 11:17,15-05-25,Thursday,0,-3828.75,5.95359375,19.816875,3.2175,4.962375,33.95034375,952.2996563
15-05-25,6,24673.95,24650,68.4,110.5,87.25,97.5,-438.75,-523.75,StopLoss,15-05-25 11:22,15-05-25 11:26,15-05-25,Thursday,0,-4352.5,8.33625,13.4671875,3.5990625,4.021875,29.424375,-468.174375
15-05-25,7,24649.6,24650,66.6,116,87.15,115.55,-1507.5,-1592.5,StopLoss,15-05-25 11:31,15-05-25 11:41,15-05-25,Thursday,0,-5945,8.116875,14.1375,3.5949375,4.7664375,30.61575,-1538.11575
15-05-25,8,24639.95,24650,90.8,108,123.85,90.2,-1143.75,-1228.75,StopLoss,15-05-25 11:46,15-05-25 12:08,15-05-25,Thursday,0,-7173.75,11.06625,13.1625,5.1088125,3.72075,33.0583125,-1176.808313
15-05-25,9,24696.1,24700,74.4,130.75,102.4,106.65,-292.5,-377.5,StopLoss,15-05-25 12:13,15-05-25 12:15,15-05-25,Thursday,0,-7551.25,9.0675,15.93515625,4.224,4.3993125,33.62596875,-326.1259688
15-05-25,10,24699.25,24700,66.3,122.15,83.4,98.45,495,410,StopLoss,15-05-25 12:20,15-05-25 12:37,15-05-25,Thursday,0,-7141.25,8.0803125,14.88703125,3.44025,4.0610625,30.46865625,464.5313438
16-05-25,0,25008.5,25000,215.05,186,194.2,164.05,3210,3125,Exit,16-05-25 9:20,16-05-25 15:20,22-05-25,Friday,4,3125,26.20921875,22.66875,8.01075,6.7670625,63.65578125,3146.344219
19-05-25,0,25016.15,25000,186.4,169.65,119.5,212.75,1785,1700,StopLoss,19-05-25 9:20,19-05-25 14:12,22-05-25,Monday,3,1700,22.7175,20.67609375,4.929375,8.7759375,57.09890625,1727.901094
19-05-25,1,24921.95,24900,183,138.8,172.9,140.5,630,545,Exit,19-05-25 14:17,19-05-25 15:20,22-05-25,Monday,3,2245,22.303125,16.91625,7.132125,5.795625,52.147125,577.852875
20-05-25,0,24951.65,24950,141.55,130.6,113.15,170.8,-885,-970,StopLoss,20-05-25 9:20,20-05-25 9:52,22-05-25,Tuesday,2,-970,17.25140625,15.916875,4.6674375,7.0455,44.88121875,-929.8812188
20-05-25,1,24890.65,24900,138.6,135.7,175.35,96.95,150,65,StopLoss,20-05-25 9:57,20-05-25 10:45,22-05-25,Tuesday,2,-905,16.891875,16.5384375,7.2331875,3.9991875,44.6626875,105.3373125
20-05-25,2,24958.2,24950,145.1,121.9,136.25,153.2,-1683.75,-1768.75,StopLoss,20-05-25 10:50,20-05-25 11:10,22-05-25,Tuesday,2,-2673.75,17.6840625,14.8565625,5.6203125,6.3195,44.4804375,-1728.230438
20-05-25,3,24914.6,24900,156.95,127.7,104.9,170.5,693.75,608.75,StopLoss,20-05-25 11:15,20-05-25 12:51,22-05-25,Tuesday,2,-2065,19.12828125,15.5634375,4.327125,7.033125,46.05196875,647.6980313
20-05-25,4,24816.4,24800,149.4,126.6,89.65,158.35,2100,2015,StopLoss,20-05-25 12:56,20-05-25 14:22,22-05-25,Tuesday,2,-50,18.208125,15.429375,3.6980625,6.5319375,43.8675,2056.1325
20-05-25,5,24709.85,24700,134.75,105.5,133.8,100.65,435,350,Exit,20-05-25 14:27,20-05-25 15:20,22-05-25,Tuesday,2,300,16.42265625,12.8578125,5.51925,4.1518125,38.95153125,396.0484688
21-05-25,0,24744.2,24750,105,117.85,132.7,110,-1488.75,-1573.75,StopLoss,21-05-25 9:20,21-05-25 9:33,22-05-25,Wednesday,1,-1573.75,12.796875,14.36296875,5.473875,4.5375,37.17121875,-1525.921219
21-05-25,1,24764.65,24750,151.35,95.3,189.55,81.4,-1822.5,-1907.5,StopLoss,21-05-25 9:38,21-05-25 10:06,22-05-25,Wednesday,1,-3481.25,18.44578125,11.6146875,7.8189375,3.35775,41.23715625,-1863.737156
21-05-25,2,24839.15,24850,143.25,116.2,180.8,100.25,-1620,-1705,StopLoss,21-05-25 10:11,21-05-25 10:20,22-05-25,Wednesday,1,-5186.25,17.45859375,14.161875,7.458,4.1353125,43.21378125,-1663.213781
21-05-25,3,24906.4,24900,160.9,117.3,88,152.6,2820,2735,StopLoss,21-05-25 10:25,21-05-25 11:47,22-05-25,Wednesday,1,-2451.25,19.6096875,14.2959375,3.63,6.29475,43.830375,2776.169625
21-05-25,4,24826.4,24850,110.7,118.6,84,149.25,-296.25,-381.25,StopLoss,21-05-25 11:52,21-05-25 12:09,22-05-25,Wednesday,1,-2832.5,13.4915625,14.454375,3.465,6.1565625,37.5675,-333.8175
21-05-25,5,24778.55,24800,91.8,155.55,123.25,117.25,513.75,428.75,StopLoss,21-05-25 12:14,21-05-25 12:36,22-05-25,Wednesday,1,-2403.75,11.188125,18.95765625,5.0840625,4.8365625,40.06640625,473.6835938
21-05-25,6,24796.85,24800,121.8,123.8,93.4,155,-210,-295,StopLoss,21-05-25 12:41,21-05-25 12:54,22-05-25,Wednesday,1,-2698.75,14.844375,15.088125,3.85275,6.39375,40.179,-250.179
21-05-25,7,24737.45,24750,136,105.1,171,80.75,-798.75,-883.75,StopLoss,21-05-25 12:59,21-05-25 13:19,22-05-25,Wednesday,1,-3582.5,16.575,12.8090625,7.05375,3.3309375,39.76875,-838.51875
21-05-25,8,24826.55,24850,101.9,136.7,77.2,175.95,-1091.25,-1176.25,StopLoss,21-05-25 13:24,21-05-25 13:43,22-05-25,Wednesday,1,-4758.75,12.4190625,16.6603125,3.1845,7.2579375,39.5218125,-1130.771813
21-05-25,9,24758.5,24750,134.2,101.3,110.9,126.85,-168.75,-253.75,StopLoss,21-05-25 13:48,21-05-25 14:04,22-05-25,Wednesday,1,-5012.5,16.355625,12.3459375,4.574625,5.2325625,38.50875,-207.25875
21-05-25,10,24746.55,24750,120,112.55,156.55,93.05,-1278.75,-1363.75,StopLoss,21-05-25 14:09,21-05-25 14:22,22-05-25,Wednesday,1,-6376.25,14.625,13.71703125,6.4576875,3.8383125,38.63803125,-1317.388031
